ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
AMRK,"A-Mark Precious Metals, Inc.",stocks,us,XNAS,CS,True,usd,0001591588,BBG005ZVDK48,BBG005ZVDK57,2025-09-20T06:05:17.341625834Z
AMRN,Amarin Corp Plc,stocks,us,XNAS,ADRC,True,usd,0000897448,BBG000BPYG99,BBG001SD42R0,2025-09-20T06:05:17.341626044Z
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001723128,BBG00462PGG0,BBG00462PGH9,2025-09-20T06:05:17.341626124Z
AMRZ,Amrize Ltd,stocks,us,XNYS,CS,True,usd,0002035989,,,2025-09-20T06:05:17.341626205Z
AMS,American Shared Hospital Services,stocks,us,XASE,CS,True,usd,0000744825,BBG000BBVZ37,BBG001S5NPF8,2025-09-20T06:05:17.341626445Z
AMSC,American Superconductor Corp,stocks,us,XNAS,CS,True,usd,0000880807,BBG000CP3D44,BBG001S70C31,2025-09-20T06:05:17.341626525Z
AMSF,"AMERISAFE, Inc.",stocks,us,XNAS,CS,True,usd,0001018979,BBG000Q0JJQ0,BBG001SDH7B2,2025-09-20T06:05:17.341626665Z
AMST,Amesite Inc.,stocks,us,XNAS,CS,True,usd,0001807166,BBG00KY7FCW4,BBG00KY7FCX3,2025-09-20T06:05:17.341626756Z
AMT,American Tower Corporation,stocks,us,XNYS,CS,True,usd,0001053507,BBG000B9XYV2,BBG001S5NPQ6,2025-09-20T06:05:17.341626836Z
AMTB,Amerant Bancorp Inc.,stocks,us,XNYS,CS,True,usd,0001734342,BBG001KHCXD7,BBG001V0P1S2,2025-09-20T06:05:17.341626916Z
AMTD,"AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares",stocks,us,XNYS,ADRC,True,usd,0001769731,BBG00PH297Y9,BBG00PH298P7,2025-09-20T06:05:17.341626996Z
AMTM,"Amentum Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0002011286,BBG01NY7B734,BBG01NY7B770,2025-09-20T06:05:17.341627076Z
AMTX,"Aemetis, Inc. (DE) Common Stock",stocks,us,XNAS,CS,True,usd,0000738214,BBG000BWBZY9,BBG001SCST33,2025-09-20T06:05:17.341627156Z
AMUB,"ETRACS Alerian MLP Index ETN Series B due July 18, 2042",stocks,us,ARCX,ETN,True,usd,0001114446,BBG00B59KB85,BBG00B59KB76,2025-09-20T06:05:17.341627247Z
AMUU,Direxion Daily AMD Bull 2X Shares,stocks,us,XNAS,ETF,True,usd,,BBG01S4S1M83,BBG01S4S1N63,2025-09-20T06:05:17.341627327Z
AMWD,American Woodmark Corp,stocks,us,XNAS,CS,True,usd,0000794619,BBG000BBX657,BBG001S5NQ57,2025-09-20T06:05:17.341627407Z
AMWL,American Well Corporation,stocks,us,XNYS,CS,True,usd,0001393584,BBG002R1JYY1,BBG002R1JYZ0,2025-09-20T06:05:17.341627487Z
AMX,America Movil S.A.B de C.V American Depositary Shares (each representing the right to receive twenty (20) Series B Shares),stocks,us,XNYS,ADRC,True,usd,0001129137,BBG01FRH5MK2,BBG01FRH5ND8,2025-09-20T06:05:17.341627577Z
AMYY,GraniteShares YieldBOOST AMD ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01X4WY3P0,BBG01X4WY4V1,2025-09-20T06:05:17.341627657Z
AMZA,InfraCap MLP ETF,stocks,us,ARCX,ETF,True,usd,0001559109,BBG0077X4F42,BBG0077X4F33,2025-09-20T06:05:17.341627738Z
AMZD,Direxion Daily AMZN Bear 1X Shares,stocks,us,XNAS,ETF,True,usd,,BBG019HFY6V2,BBG019HFY7P7,2025-09-20T06:05:17.341627958Z
AMZE,"Amaze Holdings, Inc.",stocks,us,XASE,CS,True,usd,0001880343,BBG013N9RNG0,BBG013N9RPD8,2025-09-20T06:05:17.341628038Z
AMZN,Amazon.Com Inc,stocks,us,XNAS,CS,True,usd,0001018724,BBG000BVPV84,BBG001S5PQL7,2025-09-20T06:05:17.341628158Z
AMZP,Kurv Yield Premium Strategy Amazon (AMZN) ETF,stocks,us,BATS,ETF,True,usd,0001848758,BBG01QY0H433,BBG01QY0H4Y9,2025-09-20T06:05:17.341628238Z
AMZU,Direxion Shares ETF Trust Direxion Daily AMZN Bull 2X Shares,stocks,us,XNAS,ETF,True,usd,,BBG019HFXXC5,BBG019HFXY60,2025-09-20T06:05:17.341628319Z
AMZW,Roundhill AMZN WeeklyPay ETF,stocks,us,BATS,ETF,True,usd,,BBG01VKF7GV7,BBG01VKF7HR0,2025-09-20T06:05:17.341628399Z
AMZY,YieldMax AMZN Option Income Strategy ETF,stocks,us,ARCX,ETS,True,usd,,BBG01HMFFZL6,BBG01HMFG0L2,2025-09-20T06:05:17.341628489Z
AMZZ,GraniteShares 2x Long AMZN Daily ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01LNX9683,BBG01LNX97G2,2025-09-20T06:05:17.341628569Z
AN,"AutoNation, Inc.",stocks,us,XNYS,CS,True,usd,0000350698,BBG000BBXLW4,BBG001S5NQB0,2025-09-20T06:05:17.341628649Z
ANAB,"AnaptysBio, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001370053,BBG0026ZDHR0,BBG0026ZDHT8,2025-09-20T06:05:17.341628729Z
ANDE,Andersons Inc/The,stocks,us,XNAS,CS,True,usd,0000821026,BBG000BF8CN3,BBG001S60FJ9,2025-09-20T06:05:17.34162881Z
ANEB,"Anebulo Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001815974,BBG00ZWY5GC8,BBG00ZWY5GD7,2025-09-20T06:05:17.3416289Z
ANEL,Defiance Daily Target 2x Long ANET ETF,stocks,us,XNAS,ETF,True,usd,,BBG01X0Z5YK6,BBG01X0Z5ZH7,2025-09-20T06:05:17.34162898Z
ANET,Arista Networks,stocks,us,XNYS,CS,True,usd,0001596532,BBG000N2HDY5,BBG001T51KQ0,2025-09-20T06:05:17.34162906Z
ANEW,ProShares MSCI Transformational Changes ETF,stocks,us,ARCX,ETF,True,usd,0001174610,BBG00XTVWSW5,BBG00XTVWTQ0,2025-09-20T06:05:17.34162914Z
ANF,Abercrombie & Fitch Co.,stocks,us,XNYS,CS,True,usd,0001018840,BBG000H9G7X2,BBG001S97027,2025-09-20T06:05:17.34162922Z
ANGH,Anghami Inc. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001871983,,,2025-09-20T06:05:17.341629421Z
ANGHW,Anghami Inc. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001871983,,,2025-09-20T06:05:17.341629611Z
ANGI,Angi Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001705110,BBG00HVKH3Q0,BBG00HVKH4F0,2025-09-20T06:05:17.341629801Z
ANGL,VanEck Fallen Angel High Yield Bond ETF,stocks,us,XNAS,ETF,True,usd,0001137360,BBG002VZY764,BBG002VZY7Y3,2025-09-20T06:05:17.341629982Z
ANGO,"AngioDynamics, Inc.",stocks,us,XNAS,CS,True,usd,0001275187,BBG000BB5621,BBG001S5RPY3,2025-09-20T06:05:17.341637155Z
ANGX,"Angel Studios, Inc.",stocks,us,XNYS,CS,True,usd,0001865200,BBG013SVSHG8,BBG013SVSJB9,2025-09-20T06:05:17.341637296Z
ANGpB,"American National Group Inc.  Depositary Shares, each representing a 1/1, 000th interest in a share of 6.625% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B",stocks,us,XNYS,PFD,True,usd,0001039828,,,2025-09-20T06:05:17.341637616Z
ANGpD,"American National Group Inc. Depositary Shares, each representing a 1/1000th interest in a share of 7.375% Fixed-Rate Non-Cumulative Preferred Stock, Series D",stocks,us,XNYS,PFD,True,usd,0001039828,,,2025-09-20T06:05:17.341637727Z
ANIK,Anika Therapeutics Inc,stocks,us,XNAS,CS,True,usd,0000898437,BBG000BBKZD8,BBG001S609X7,2025-09-20T06:05:17.341637987Z
ANIP,"ANI Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001023024,BBG000KK1L04,BBG001S9DR85,2025-09-20T06:05:17.341638137Z
ANIX,"Anixa Biosciences, Inc.",stocks,us,XNAS,CS,True,usd,0000715446,BBG000BG3J79,BBG001S5Q1P7,2025-09-20T06:05:17.341638278Z
ANL,Adlai Nortye Ltd. American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001944552,BBG01HP11SV4,BBG01HP11TP9,2025-09-20T06:05:17.341638418Z
ANNA,"AleAnna, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001845123,BBG01R8ZDT05,BBG01R8ZDT14,2025-09-20T06:05:17.341638678Z
ANNAW,"AleAnna, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001845123,BBG01R8ZPBY4,,2025-09-20T06:05:17.341638799Z
ANNX,"Annexon, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001528115,BBG007QVDFG2,BBG007QVDFH1,2025-09-20T06:05:17.341639029Z
ANPA,Rich Sparkle Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002031688,,,2025-09-20T06:05:17.341639179Z
ANRO,Alto Neuroscience Inc.,stocks,us,XNYS,CS,True,usd,0001999480,BBG00WYFS6R5,BBG00WYFS6S4,2025-09-20T06:05:17.34163973Z
ANSC,Agriculture & Natural Solutions Acquisition Corporation Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001854149,,,2025-09-20T06:05:17.341639831Z
ANSCU,Agriculture & Natural Solutions Acquisition Corporation Unit,stocks,us,XNAS,UNIT,True,usd,0001854149,,,2025-09-20T06:05:17.341640011Z
ANSCW,Agriculture & Natural Solutions Acquisition Corporation Warrant,stocks,us,XNAS,WARRANT,True,usd,0001854149,,,2025-09-20T06:05:17.341640141Z
ANTA,Antalpha Platform Holding Company Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002044255,,,2025-09-20T06:05:17.341640301Z
ANTX,"AN2 Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001880438,BBG00QYLYBK4,BBG00QYLYBL3,2025-09-20T06:05:17.341640873Z
ANVS,"Annovis Bio, Inc.",stocks,us,XNYS,CS,True,usd,0001477845,BBG00PN9XD40,BBG00PN9XDJ4,2025-09-20T06:05:17.341641083Z
ANY,Sphere 3D Corp. Common Shares,stocks,us,XNAS,CS,True,usd,0001591956,BBG004Z3JRW1,BBG001T8QYM1,2025-09-20T06:05:17.341641213Z
AOA,iShares Core 80/20 Aggressive Allocation ETF,stocks,us,ARCX,ETF,True,usd,0000913414,BBG000KD8RP3,BBG001T3YVL0,2025-09-20T06:05:17.341641494Z
AOCT,Innovator Equity Defined Protection ETF - 2 Yr to October 2026,stocks,us,BATS,ETF,True,usd,0001415726,BBG01Q0RLZ64,BBG01Q0RM015,2025-09-20T06:05:17.341641684Z
AOD,abrdn Total Dynamic Dividend Fund,stocks,us,XNYS,FUND,True,usd,0001379400,BBG000QC34R3,BBG001SS0YX4,2025-09-20T06:05:17.341641864Z
AOHY,Angel Oak High Yield  Opportunities ETF,stocks,us,XNAS,ETF,True,usd,,BBG01LCCJ3D1,BBG01LCCJ476,2025-09-20T06:05:17.341642015Z
AOK,iShares Core 30/70 Conservative Allocation ETF,stocks,us,ARCX,ETF,True,usd,0000913414,BBG000KD2X85,BBG001T3YTX2,2025-09-20T06:05:17.341642155Z
AOM,iShares Core 40/60 Moderate Allocation ETF,stocks,us,ARCX,ETF,True,usd,0001100663,BBG000KD5M13,BBG001T3YV21,2025-09-20T06:05:17.341642476Z
AOMD,"Angel Oak Mortgage REIT, Inc. 9.750% Senior Notes due 2030",stocks,us,XNYS,SP,True,usd,0001766478,,,2025-09-20T06:05:17.341642656Z
AOMN,"Angel Oak Mortgage REIT, Inc. 9.500% Senior Notes due 2029",stocks,us,XNYS,SP,True,usd,0001766478,,,2025-09-20T06:05:17.341642816Z
AOMR,"Angel Oak Mortgage REIT, Inc.",stocks,us,XNYS,CS,True,usd,0001766478,BBG0113S8MK2,BBG0113S8ND8,2025-09-20T06:05:17.341643037Z
AON,Aon plc Class A,stocks,us,XNYS,CS,True,usd,0000315293,,,2025-09-20T06:05:17.341643187Z
AOR,iShares Core 60/40 Balanced Allocation ETF,stocks,us,ARCX,ETF,True,usd,0000913414,BBG000KD76D3,BBG001T3YV58,2025-09-20T06:05:17.341643397Z
AORT,"Artivion, Inc.",stocks,us,XNYS,CS,True,usd,0000784199,BBG000BMLVJ6,BBG001SB3CB0,2025-09-20T06:05:17.341643618Z
AOS,A.O. Smith Corporation,stocks,us,XNYS,CS,True,usd,0000091142,BBG000BC1L02,BBG001S5NRY3,2025-09-20T06:05:17.341643738Z
AOSL,Alpha and Omega Semiconductor Limited,stocks,us,XNAS,CS,True,usd,0001387467,,,2025-09-20T06:05:17.341643918Z
AOTG,AOT Growth and Innovation ETF,stocks,us,XNAS,ETF,True,usd,,BBG017PHCW68,BBG017PHCX11,2025-09-20T06:05:17.341644129Z
AOUT,"American Outdoor Brands, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001808997,BBG00QV8FS02,BBG00QV8FS11,2025-09-20T06:05:17.341644289Z
AP,Ampco-Pittsburgh Corp.,stocks,us,XNYS,CS,True,usd,0000006176,BBG000BC20T6,BBG001S5NS08,2025-09-20T06:05:17.34164452Z
APA,APA Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001841666,BBG00YTS96G2,BBG00YTS96H1,2025-09-20T06:05:17.34164477Z
APAD,A Paradise Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001956439,,,2025-09-20T06:05:17.341645Z
APADR,A Paradise Acquisition Corp. Rights,stocks,us,XNAS,RIGHT,True,usd,0001956439,,,2025-09-20T06:05:17.341645211Z
APADU,A Paradise Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001956439,,,2025-09-20T06:05:17.341645311Z
APAM,ARTISAN PARTNERS ASSET MANAGEMENT INC.,stocks,us,XNYS,CS,True,usd,0001517302,BBG001M6CZY1,BBG001V107T3,2025-09-20T06:05:17.341645431Z
APCB,ActivePassive Core Bond ETF,stocks,us,ARCX,ETF,True,usd,0001141819,BBG01GHCZHB0,BBG01GHCZJ53,2025-09-20T06:05:17.341645612Z
APD,"Air Products & Chemicals, Inc.",stocks,us,XNYS,CS,True,usd,0000002969,BBG000BC4JJ4,BBG001S5NSB6,2025-09-20T06:05:17.341645752Z
APDN,"Applied DNA Sciences, Inc.",stocks,us,XNAS,CS,True,usd,0000744452,BBG000DGRCY6,BBG001SDFYK5,2025-09-20T06:05:17.341646022Z
APED,STKd 100% MSTR & 100% COIN ETF,stocks,us,XNAS,ETF,True,usd,,BBG01SJX1GK5,BBG01SJX1J83,2025-09-20T06:05:17.341646123Z
APEI,"American Public Education, Inc.",stocks,us,XNAS,CS,True,usd,0001201792,BBG000RVD346,BBG001SRS4S8,2025-09-20T06:05:17.341646383Z
APG,APi Group Corporation,stocks,us,XNYS,CS,True,usd,0001796209,BBG00HXKRGY9,BBG00HVV7984,2025-09-20T06:05:17.341646463Z
APGE,"Apogee Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001974640,BBG01H51WYQ5,BBG01H51WZL7,2025-09-20T06:05:17.341646553Z
APH,Amphenol Corporation,stocks,us,XNYS,CS,True,usd,0000820313,BBG000B9YJ35,BBG001S5NSK6,2025-09-20T06:05:17.341646634Z
API,"Agora, Inc. American Depositary Shares",stocks,us,XNAS,ADRC,True,usd,0001802883,BBG00V9VKFB5,BBG00V9VKG50,2025-09-20T06:05:17.341646714Z
APIE,ActivePassive International Equity ETF,stocks,us,ARCX,ETF,True,usd,0001141819,BBG01GHDT638,BBG01GHDT6Z3,2025-09-20T06:05:17.341646794Z
APLD,Applied Digital Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001144879,BBG000DSJYS8,BBG001SK4K76,2025-09-20T06:05:17.341646884Z
APLE,"Apple Hospitality REIT, Inc.",stocks,us,XNYS,CS,True,usd,0001418121,BBG006473QX9,BBG006473QY8,2025-09-20T06:05:17.341646964Z
APLM,Apollomics Inc. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001944885,,,2025-09-20T06:05:17.341647044Z
APLMW,Apollomics Inc. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001944885,,,2025-09-20T06:05:17.341647125Z
APLS,"Apellis Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001492422,BBG007KGRPY4,BBG007KGRPZ3,2025-09-20T06:05:17.341647495Z
APLT,"Applied Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001697532,BBG000DD0489,BBG001SMJMY2,2025-09-20T06:05:17.341647575Z
APLU,Allspring Core Plus ETF,stocks,us,ARCX,ETF,True,usd,,BBG01R02P2S2,BBG01R02P3W5,2025-09-20T06:05:17.341647656Z
APLX,Tradr 2X Long APLD Daily ETF,stocks,us,BATS,ETF,True,usd,,BBG01X4RKPH6,BBG01X4RKR28,2025-09-20T06:05:17.341647746Z
APLY,YieldMax AAPL Option Income Strategy ETF,stocks,us,ARCX,ETS,True,usd,,BBG01FV8K8Y6,BBG01FV8K9V7,2025-09-20T06:05:17.341647986Z
APM,Aptorum Group Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001734005,,,2025-09-20T06:05:17.341648066Z
APMU,ActivePassive Intermediate Municipal Bond ETF,stocks,us,ARCX,ETF,True,usd,0001141819,BBG01GHD8KY6,BBG01GHD8LS1,2025-09-20T06:05:17.341648187Z
APO,"Apollo Global Management, Inc.",stocks,us,XNYS,CS,True,usd,0001858681,BBG00ZNLTFK3,BBG00ZNLTFL2,2025-09-20T06:05:17.341648267Z
APOC,Innovator Equity Defined Protection ETF - 6mo Apr/Oct,stocks,us,BATS,ETF,True,usd,0001415726,BBG01Q0QS2S8,BBG01Q0QS4L1,2025-09-20T06:05:17.341648357Z
APOG,Apogee Enterprises Inc,stocks,us,XNAS,CS,True,usd,0000006845,BBG000BC6L61,BBG001S5NSY1,2025-09-20T06:05:17.341648437Z
APOS,"Apollo Global Management, Inc. 7.625% Fixed-Rate Resettable Junior Subordinated Notes due 2053",stocks,us,XNYS,SP,True,usd,0001858681,,,2025-09-20T06:05:17.341648517Z
APOpA,"Apollo Global Management, Inc. 6.75% Series A Mandatory Convertible Preferred Stock",stocks,us,XNYS,SP,True,usd,0001858681,,,2025-09-20T06:05:17.341648698Z
APP,Applovin Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001751008,BBG006HFPX77,BBG006HFPX86,2025-09-20T06:05:17.341648778Z
APPF,"AppFolio, Inc. Class A",stocks,us,XNAS,CS,True,usd,0001433195,BBG008GC8CP6,BBG008GC8CS3,2025-09-20T06:05:17.341648858Z
APPN,Appian Corporation Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001441683,BBG001C7PMJ2,BBG001TWHH63,2025-09-20T06:05:17.341648988Z
APPS,"Digital Turbine, Inc.",stocks,us,XNAS,CS,True,usd,0000317788,BBG000HZ3562,BBG001SPBG12,2025-09-20T06:05:17.341649068Z
APPX,Tradr 2X Long APP Daily ETF,stocks,us,XNAS,ETF,True,usd,,BBG01TLQ6631,BBG01TLQ66Z6,2025-09-20T06:05:17.341649178Z
APRE,"Aprea Therapeutics, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0001781983,BBG00Q6Q3K37,BBG00Q6Q3KV6,2025-09-20T06:05:17.341649259Z
APRH,Innovator Premium Income 20 Barrier ETF - April,stocks,us,BATS,ETF,True,usd,0001415726,BBG01G42JFZ2,BBG01G42JGW3,2025-09-20T06:05:17.341649339Z
APRJ,Innovator Premium Income 30 Barrier ETF - April,stocks,us,BATS,ETF,True,usd,0001415726,BBG01G42Y382,BBG01G42Y435,2025-09-20T06:05:17.341649429Z
APRP,PGIM S&P 500 Buffer 12 ETF - April,stocks,us,BATS,ETF,True,usd,,BBG01M362VH4,BBG01M362WB8,2025-09-20T06:05:17.341649659Z
APRT,AllianzIM U.S. Large Cap Buffer10 Apr ETF,stocks,us,ARCX,ETS,True,usd,0001797318,BBG00V5MP3T2,BBG00V5MP4M7,2025-09-20T06:05:17.341649739Z
APRW,AllianzIM U.S. Large Cap Buffer20 Apr ETF,stocks,us,ARCX,ETS,True,usd,0001797318,BBG00V5MGGY7,BBG00V5MGHR3,2025-09-20T06:05:17.34164986Z
APRZ,TrueShares Structured Outcome (April) ETF,stocks,us,BATS,ETF,True,usd,0001776878,BBG01WJZK5V2,BBG01WJZK6S4,2025-09-20T06:05:17.34164994Z
APT,"Alpha Pro Tech, Ltd.",stocks,us,XASE,CS,True,usd,0000884269,BBG000C1H7Y2,BBG001S67MP0,2025-09-20T06:05:17.34165003Z
APTV,Aptiv PLC,stocks,us,XNYS,CS,True,usd,0001521332,,,2025-09-20T06:05:17.34165011Z
APUE,ActivePassive U.S. Equity ETF,stocks,us,ARCX,ETF,True,usd,0001141819,BBG01GHDLT90,BBG01GHDLV59,2025-09-20T06:05:17.34165019Z
APUS,"Apimeds Pharmaceuticals US, Inc.",stocks,us,XASE,CS,True,usd,0001894525,BBG01Q0T3D78,BBG01Q0T3FL7,2025-09-20T06:05:17.341650271Z
APVO,Aptevo Therapeutics Inc,stocks,us,XNAS,CS,True,usd,0001671584,BBG009RRZ8C2,BBG009RRZ8D1,2025-09-20T06:05:17.341650351Z
APWC,Asia Pacific Wire & Cable Corp,stocks,us,XNAS,CS,True,usd,0001026980,,,2025-09-20T06:05:17.341650441Z
APXM,FT Vest U.S. Equity Max Buffer ETF - April,stocks,us,BATS,ETF,True,usd,0001667919,BBG01TG24ZX5,BBG01TG250R8,2025-09-20T06:05:17.341650521Z
APYX,Apyx Medical Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000719135,BBG000F4B671,BBG001S9F304,2025-09-20T06:05:17.341650601Z
AQB,"AquaBounty Technologies, Inc.",stocks,us,XNAS,CS,True,usd,0001603978,BBG00FQB2FM3,BBG007HWZ845,2025-09-20T06:05:17.341650691Z
AQLT,iShares MSCI Global Quality Factor ETF,stocks,us,BATS,ETF,True,usd,0001100663,BBG01R38HHD8,BBG01R38HJN3,2025-09-20T06:05:17.341650771Z
AQMS,"Aqua Metals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001621832,BBG009CQH0P3,BBG009CQH0Q2,2025-09-20T06:05:17.341650852Z
AQN,Algonquin Power & Utilities Corp,stocks,us,XNYS,CS,True,usd,0001174169,BBG000G28WZ0,BBG001S8LHC5,2025-09-20T06:05:17.341650932Z
AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",stocks,us,XNYS,SP,True,usd,0001174169,,,2025-09-20T06:05:17.341651262Z
AQST,"Aquestive Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001398733,BBG00L9HP0Z0,BBG00L9HP1R7,2025-09-20T06:05:17.341651343Z
AQWA,Global X Clean Water ETF,stocks,us,XNAS,ETF,True,usd,0001432353,BBG00ZYYP7Z9,BBG00ZYYP8T4,2025-09-20T06:05:17.341651453Z
AR,ANTERO RESOURCES CORPORATION,stocks,us,XNYS,CS,True,usd,0001433270,BBG000PW5VX1,BBG001T61KH8,2025-09-20T06:05:17.341651533Z
ARAI,Arrive AI Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001818274,BBG01RK67W78,BBG01RK67X21,2025-09-20T06:05:17.341651613Z
ARAY,Accuray Incorporated,stocks,us,XNAS,CS,True,usd,0001138723,BBG000QNRY51,BBG001SFHKJ0,2025-09-20T06:05:17.341651693Z
ARB,AltShares Merger Arbitrage ETF,stocks,us,ARCX,ETF,True,usd,0001779306,BBG00S7NVQL5,BBG00S7NVRB4,2025-09-20T06:05:17.341651773Z
ARBB,ARB IOT Group Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001930179,,,2025-09-20T06:05:17.341651854Z
ARBE,Arbe Robotics Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001861841,,,2025-09-20T06:05:17.341651944Z
ARBEW,Arbe Robotics Ltd. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001861841,,,2025-09-20T06:05:17.341652024Z
ARBK,Argo Blockchain plc American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001841675,BBG0127RP0J9,BBG0127RP1C4,2025-09-20T06:05:17.341652104Z
ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026,stocks,us,XNAS,CS,True,usd,0001841675,,,2025-09-20T06:05:17.341652184Z
ARCB,ArcBest Corporation,stocks,us,XNAS,CS,True,usd,0000894405,BBG000C1PFY5,BBG001S686R2,2025-09-20T06:05:17.341652264Z
ARCC,Ares Capital Corporation,stocks,us,XNAS,CS,True,usd,0001287750,BBG000PD6X77,BBG001SL96Z9,2025-09-20T06:05:17.341652344Z
ARCM,Arrow Reserve Capital Management ETF,stocks,us,BATS,ETF,True,usd,,BBG00GBV8NN9,BBG00GBV8PC6,2025-09-20T06:05:17.341652435Z
ARCO,ARCOS DORADOS HOLDINGS INC.,stocks,us,XNYS,CS,True,usd,0001508478,,,2025-09-20T06:05:17.341652515Z
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001768224,BBG00NNW8JK1,BBG00NNW8JL0,2025-09-20T06:05:17.341652725Z
ARCX,Tradr 2X Long ACHR Daily ETF,stocks,us,BATS,ETF,True,usd,,BBG01VCYLC20,BBG01VCYLD73,2025-09-20T06:05:17.341652835Z
ARDC,"ARES DYNAMIC CREDIT ALLOCATION FUND, INC.",stocks,us,XNYS,FUND,True,usd,0001515324,BBG001LJH325,BBG001V0WD35,2025-09-20T06:05:17.341652926Z
ARDT,"Ardent Health, Inc.",stocks,us,XNYS,CS,True,usd,0001756655,BBG00DM203B3,BBG00DM203C2,2025-09-20T06:05:17.341653016Z
ARDX,"Ardelyx, Inc.",stocks,us,XNAS,CS,True,usd,0001437402,BBG001WH4DQ3,BBG001WH4F33,2025-09-20T06:05:17.341653096Z
ARE,"Alexandria Real Estate Equities, Inc.",stocks,us,XNYS,CS,True,usd,0001035443,BBG000BC33T9,BBG001S6CPH6,2025-09-20T06:05:17.341653176Z
AREA,Harbor AlphaEdge Next Generation REITs ETF,stocks,us,ARCX,ETF,True,usd,0001860434,BBG01PBVL400,BBG01PBVL516,2025-09-20T06:05:17.341653256Z
AREB,"American Rebel Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001648087,BBG009R1VQJ6,BBG009R1VQK4,2025-09-20T06:05:17.341653336Z
AREBW,"American Rebel Holdings, Inc. Warrants",stocks,us,XNAS,WARRANT,True,usd,0001648087,BBG014QZN9T8,,2025-09-20T06:05:17.341653417Z
AREC,AMERICAN RESOURCES CORP,stocks,us,XNAS,CS,True,usd,0001590715,BBG005VQ4CM1,BBG005VQ4CN0,2025-09-20T06:05:17.341653497Z
AREN,"The Arena Group Holdings, Inc.",stocks,us,XASE,CS,True,usd,0000894871,BBG000HPKKH0,BBG001S9BDW1,2025-09-20T06:05:17.341653577Z
ARES,Ares Management Corporation Class A Common Stock,stocks,us,XNYS,CS,True,usd,0001176948,BBG0068KVV91,BBG0068KVVC7,2025-09-20T06:05:17.341653667Z
ARESpB,Ares Management Corporation 6.75% Series B Mandatory Convertible Preferred Stock,stocks,us,XNYS,SP,True,usd,0001176948,,,2025-09-20T06:05:17.341653747Z
ARGT,Global X MSCI Argentina ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG001K93GS6,BBG001V0LJT6,2025-09-20T06:05:17.341653827Z
